id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
770067258009171858,Stylish 4BR Villa with Office: Modern and Comfy,398240183,Alan,,Blacktown,-33.7129094,150.8185772,Entire home/apt,420,2,23,2024-06-07,1.30,8,177,17,PID-STRA-44767
770086223339955953,Chatswood Studio in Brown,170110669,Ken,,Willoughby,-33.79597,151.18101,Entire home/apt,117,3,17,2024-06-06,0.93,13,89,11,Exempt
770397128048735318,FloripaSTAY: sunny unit 3 min to the beach,62665083,Jessica,,Warringah,-33.73081,151.29845,Entire home/apt,180,2,51,2024-06-08,2.78,1,112,35,PID-STRA-44978
770401995422337069,Stunning 3 Br Apt in Neutral Bay,321378933,Michael,,North Sydney,-33.82731,151.2181,Entire home/apt,495,90,1,2023-01-02,0.06,1,179,0,PID-STRA-44963
770434562342889454,Randwick — 3 BR w/ Parking.,407392360,Furnished Properties,,Randwick,-33.91735,151.24129,Entire home/apt,258,2,21,2023-11-30,1.28,57,131,9,PID-STRA-44498
770480411946221284,Annandale Art Deco,16670580,Carolyn,,Leichhardt,-33.88700564599911,151.16823188960552,Entire home/apt,249,4,5,2024-02-27,0.28,1,194,3,PID-STRA-44985
770485144834358319,Luxury New 5 Bedroom 3 Bathroom+ Study/ Back Yd,369908172,Hyun,,Blacktown,-33.71329,150.89617,Entire home/apt,320,3,7,2024-05-24,0.38,11,362,3,PID-STRA-45005
770557953051969800,Hornsby Furnished Apartments - Long Term 2 Bedroom,441235209,Elan,,Hornsby,-33.69869,151.10347,Entire home/apt,175,28,2,2024-03-01,0.12,36,70,1,PID-STRA-44538
770601559448093139,Lovely New 5 bedroom house +Study/ huge back yd,369908172,Hyun,,Blacktown,-33.6927456,150.8822218,Entire home/apt,300,3,9,2024-05-08,0.51,11,353,6,PID-STRA-45137
770609142423579560,A Comfy & Modern Studio Near Darling Harbour,343442154,Advante Homes,,Sydney,-33.8690146,151.2043704,Entire home/apt,145,1,4,2024-02-22,0.22,31,105,1,PID-STRA-23694
770713490643000066,Beach Condo,36255001,Marcela,,Warringah,-33.7435383,151.2883455,Entire home/apt,234,7,1,2024-02-28,0.29,1,89,1,Exempt
770767228742015118,Ensuit private room  in Zetland close to station,381393416,Polly,,Sydney,-33.8995,151.19951,Private room,106,1,27,2024-05-07,1.47,21,90,15,PID-STRA-45042
770796120302000311,En-suite in Redfern 8 mins to station share house,381393416,Polly,,Sydney,-33.89925,151.19805,Private room,125,1,33,2024-05-14,1.83,21,71,20,PID-STRA-45042
770802208781227218,great location comfy en-suite,381393416,Polly,,Sydney,-33.8978,151.1982,Private room,125,1,23,2024-01-17,1.37,21,84,12,PID-STRA-45042
770815122297610261,attic room w own bath Redfern,381393416,Polly,,Sydney,-33.89749,151.1987,Private room,116,1,48,2024-05-27,2.65,21,88,28,PID-STRA-45042
770843764049140344,Modern 1-Bed in CBD with Views near Chinatown,279001183,MadeComfy,,Sydney,-33.87924,151.20535,Entire home/apt,174,2,12,2023-08-22,0.71,217,196,6,PID-STRA-45048
770845407303249543,Liverpool Stunny Modern Apt |Wifi &Parking,489285327,Xian,,Liverpool,-33.91528,150.92871,Entire home/apt,162,3,21,2024-05-08,1.34,4,171,16,PID-STRA-44618
770964583992774319,Luxe 3 bed apt 10min walk to Bondi beach,123682985,Simon,,Woollahra,-33.887481,151.264778,Entire home/apt,767,2,35,2024-05-11,1.96,1,247,25,PID-STRA-45049
771186698771544178,Great Large House- Heart of a Parramatta,5215877,Milan,,Holroyd,-33.82320626520905,150.99271226689513,Entire home/apt,366,2,49,2024-06-09,3.03,51,248,36,PID-STRA-10177-1
771212034945351018,Guest Living in Surry Hills,489647268,Ave,,Sydney,-33.8912045,151.2121111,Private room,135,2,42,2024-06-05,2.37,1,155,22,PID-STRA-46330
771220750615738510,South Penrith 4 Bedroom House.,471933804,Karli,,Penrith,-33.77996,150.69263,Entire home/apt,216,1,80,2024-06-09,5.25,1,314,70,PID-STRA-45080
771254391499267977,Chic 3-br in Heart of the Botany & Free Parking,5215877,Milan,,Botany Bay,-33.95403,151.20327,Entire home/apt,240,2,45,2024-05-26,2.54,51,218,30,PID-STRA-46040
771308533200870093,The Treehouse @ Milsons *Boat Access ONLY*,365365648,Hawkesbury River,,Hornsby,-33.51889,151.17936,Entire home/apt,500,2,12,2024-06-02,1.45,2,355,12,PID-STRA-38494
771335638557036088,"Kookaburra Retreat, Forestville",486292635,Caroline,,Warringah,-33.75633,151.22007,Entire home/apt,145,4,29,2024-05-23,1.59,1,245,15,PID-STRA-45111
771428836524947218,Private modern waterfront cabin - Hawkesbury River,489680509,Rowena,,The Hills Shire,-33.40289,150.97882,Entire home/apt,464,2,13,2024-04-28,0.74,1,266,9,PID-STRA-45127
771436626347970829,Freshwater Granny Flat.,489681583,Bruce,,Warringah,-33.77656899999999,151.2891967,Entire home/apt,140,2,29,2023-09-03,1.64,1,75,5,PID-STRA-46329
771527098715869337,Convenient Private Single Room,306700375,Zheng,,Botany Bay,-33.929692626701936,151.19641117751598,Private room,73,3,28,2024-05-16,1.52,14,91,17,PID-STRA-38860
771608203942106300,Hornsby Furnished Apartments - 2 Bedroom Apartment,441235209,Elan,,Hornsby,-33.70039,151.10124,Entire home/apt,208,7,28,2024-04-27,1.57,36,180,19,PID-STRA-44538
771612359164366879,Hornsby Furnished Apartments - 1 Bedroom Apartment,441235209,Elan,,Hornsby,-33.70086,151.10143,Entire home/apt,166,4,20,2024-05-01,1.30,36,174,18,PID-STRA-44538
771782897592245892,5 bedrooms near airport,133983093,Ye,,Canterbury,-33.935032788618045,151.1082635744482,Entire home/apt,328,2,0,,,3,266,0,PID-STRA-27240
771792662078201981,Luxury Beachside Apt 600 meters to Bondi Beach,42642252,Felicity,,Waverley,-33.890021470102795,151.26867514479275,Entire home/apt,,2,4,2023-02-25,0.23,1,0,0,PID-STRA-46887
771829561855276685,Fully Furnished 2 Bedroom Unit,267226873,Sothinathan,,Bankstown,-33.89393577299629,151.02344264443968,Entire home/apt,150,2,0,,,1,88,0,PID-STRA-64753
771842587722908163,"High lv 2BR water view apt, 3 mins to the station",324511820,Dong,,City Of Kogarah,-33.96908730000001,151.1032304,Entire home/apt,167,3,8,2024-04-18,0.67,28,29,8,Exempt
771955207560434825,Comfortable and bright 2 bed APT Rhodes with freeP,452931721,Squirrel,,Canada Bay,-33.82804,151.08709,Entire home/apt,,12,21,2024-05-19,1.15,21,5,13,Exempt
771978041339516726,Guest house with private entry,489783696,Han,,Canada Bay,-33.8673351,151.1041605,Entire home/apt,132,2,70,2024-06-08,3.92,2,86,42,PID-STRA-45849
772020015532803963,Harbourside 43 - Amazing Views for Friends/Family,221042681,Julie,,North Sydney,-33.84765,151.20556,Entire home/apt,499,1,44,2024-05-18,2.40,13,124,27,Exempt
772048303073707617,Luxury Apartment Pool& City view,157703039,George,,Waverley,-33.89177860184396,151.25238224551472,Entire home/apt,,5,1,2024-01-05,0.19,1,1,1,Exempt
772077360630804451,Newtown studio King street South,70438829,Aimee,,Marrickville,-33.90498,151.18028,Entire home/apt,117,3,7,2024-03-22,1.45,18,12,7,Exempt
772089916815365285,Modern Apt - 2.5BR - Seconds to Stations & Shops,288743418,Ken,,Hurstville,-33.9404,151.10024,Entire home/apt,233,4,23,2024-04-23,1.27,135,143,12,PID-STRA-45180
772101562500882877,Bayside Garden Studio in South Cronulla,48721805,Sandra,,Sutherland Shire,-34.066323220717216,151.14817653764658,Entire home/apt,202,2,48,2024-05-12,2.74,1,146,35,PID-STRA-46869
772193816904310615,The Quarterdeck,24851524,Jean,,Pittwater,-33.61733,151.33836,Entire home/apt,400,2,21,2024-05-20,1.25,1,349,15,PID-STRA-47128
772599205803309506,The Lennox Mosman,7409213,L'Abode Accommodation Specialist,,Mosman,-33.83819,151.24173,Entire home/apt,3177,1,0,,,144,29,0,PID-STRA-45139
772674003427217516,Blacktown Spa & Garden Escape,122408432,Robin,,Blacktown,-33.78073,150.88309,Entire home/apt,180,2,24,2024-05-26,1.33,1,264,20,PID-STRA-36516
772707157701170203,Rose Bay Retreat - light airy balcony AC & views,285488167,Rick,,Waverley,-33.87364,151.275,Entire home/apt,248,3,20,2024-05-13,1.24,22,173,11,PID-STRA-40518
772717239055813600,Barefoot in Bronte IH,7409213,L'Abode Accommodation Specialist,,Waverley,-33.90516,151.26796,Entire home/apt,377,1,18,2024-05-30,1.02,144,264,10,PID-STRA-45060
772751109526358759,Ocean serenity 1,22019144,Emeli,,Manly,-33.8001693,151.2906941,Entire home/apt,382,2,23,2024-04-22,1.29,2,201,11,PID-STRA-45237
772779029760205156,New elegant townhouse in Burwood,100398543,Fiona,,Burwood,-33.88362,151.10422,Entire home/apt,390,5,34,2024-06-07,1.88,3,196,21,PID-STRA-45303
772795148980468611,Woollahra Oasis,7409213,L'Abode Accommodation Specialist,,Woollahra,-33.88545936971424,151.24135296752092,Entire home/apt,221,1,17,2023-12-15,0.96,144,331,13,PID-STRA-44696
772812999432934438,Single Room Bellevue Hill,450201261,Vivienne,,Woollahra,-33.884706946548924,151.2639209206187,Private room,,90,4,2023-12-16,0.24,1,0,1,PID-STRA-43112
772898946949434252,KozyGuru | Sydney CBD | Best Location Studio,209185597,Megan,,Sydney,-33.87972,151.20639,Entire home/apt,144,1,52,2024-06-05,3.13,49,83,34,Exempt
773261764589536163,Harmony Homes in NSW,479949879,Quintin,,Blacktown,-33.73717837969838,150.81103192645872,Entire home/apt,169,2,42,2024-05-25,2.40,1,332,26,PID-STRA-46043
773305042907239685,Cosy room with private bathroom,32985261,Krisztina,,Hornsby,-33.615817513130665,151.15167638854047,Private room,76,1,54,2024-03-24,2.92,1,42,20,PID-STRA-45274
773340883285636622,Ocean View Beach Retreat w/ Private Rooftop Garden,103281975,Ruth,,Warringah,-33.74849,151.28667,Entire home/apt,369,3,5,2023-10-04,0.30,1,60,1,PID-STRA-45278
773374395024661349,Beachside Bondi Modern Apartment,8771263,Ben,,Waverley,-33.8893394,151.2642574,Entire home/apt,,3,1,2024-03-18,0.35,1,0,1,PID-STRA-55424
773413577686982038,Walk to Coliseum Theatre & West HQ,490019479,Helen,,Blacktown,-33.7707215,150.8366443,Private room,60,1,17,2024-05-26,4.51,4,88,17,PID-STRA-63186
773429816623191184,Bed in a quiet townhouse complex.,221304066,Natalia,,Sutherland Shire,-34.0277131,151.062033,Private room,80,90,3,2023-01-22,0.17,3,160,0,PID-STRA-25758
773446803302833296,Manly Beach Vista,24242267,Peter,,Manly,-33.7963135,151.2864861,Entire home/apt,214,2,46,2024-05-26,2.55,1,143,25,PID-STRA-45283
773465472340199963,"Sun drenched Beach House, Curly",19967302,Helen,,Warringah,-33.76933,151.28744,Entire home/apt,307,90,4,2023-06-10,0.28,1,251,0,PID-STRA-45472
773509247069454411,Surry Hills Fantastic inner city location,146702794,Rita,,Sydney,-33.88407,151.21295,Entire home/apt,200,3,20,2024-03-13,1.15,1,63,13,PID-STRA-46354
773537020298648985,Perfect Surfside Apartment in the heart of Manly,221042681,Julie,,Manly,-33.7963135,151.2864861,Entire home/apt,176,1,34,2024-04-02,1.88,13,179,19,PID-STRA-10828
773638558867800635,1 BD Apt Little Italy City Views,67493540,Sharon,,Leichhardt,-33.88604,151.15946,Entire home/apt,180,3,22,2024-01-07,1.22,1,41,6,PID-STRA-45337
773663176233864215,ROOM 2~ A Deluxe Private Room in  Kingsgrove,490049297,Sunny,,Canterbury,-33.93839,151.09901,Private room,98,1,59,2024-05-19,3.31,7,87,41,PID-STRA-45256
773963418397696085,"Fragrant Home-68A New 2 rooms,private entrance,",108940654,Michael,,Blacktown,-33.7574491,150.8657175,Entire home/apt,159,2,23,2024-04-16,1.30,3,248,13,PID-STRA-46163
773963891947528124,Modern Apartment with Harbour Views,50935373,Richard,,North Sydney,-33.845484935049235,151.2108025699854,Entire home/apt,544,1,0,,,1,89,0,PID-STRA-61469
773993427300518988,A Homelike place to relax.,463009743,Caoyuan,,The Hills Shire,-33.689580568406924,150.95497815145075,Entire home/apt,268,2,17,2024-05-26,1.08,1,346,11,PID-STRA-48227
774197650705108268,The Black Tree House,23632139,Frances,,Pittwater,-33.65326,151.3104,Entire home/apt,729,7,1,2023-01-04,0.06,1,362,0,Exempt
774222001074091000,The Park House,223251585,Amelia,,Camden,-34.05798,150.69346,Entire home/apt,350,1,34,2024-05-19,1.94,1,337,24,PID-STRA-45540
774287448663974120,Clovelly beach house with pool,9268864,Jessica,,Randwick,-33.91216,151.26407,Entire home/apt,999,90,8,2023-11-01,0.45,1,269,3,PID-STRA-45355
774297919599571663,Warehouse Loft,1224276,Lucy,,Sydney,-33.89809,151.21136,Entire home/apt,500,5,3,2024-01-05,0.18,2,238,2,PID-STRA-45284
774341583534251440,LUX Harbour Views from Balcony,11564813,Dean,,Woollahra,-33.88389,151.23029,Entire home/apt,195,6,16,2024-05-11,1.54,4,111,16,PID-STRA-53910
774349163118585136,Penthouse Apartment in Mascot,227349897,Stephen,,Botany Bay,-33.9222,151.18685,Entire home/apt,500,90,3,2022-12-16,0.16,1,364,0,PID-STRA-45361
774404704516487525,Master Bedroom with own bathroom & balcony,133849882,Rauf,,Sydney,-33.89417,151.20303,Private room,90,3,75,2024-05-13,4.18,1,161,48,PID-STRA-45367
774717476267281959,Exquisitely furnished apartment,490233950,Debbie,,Sydney,-33.87108,151.19883,Entire home/apt,350,1,11,2023-02-27,0.62,1,308,0,PID-STRA-45407
774755125017754231,Walk to Vivid~Luxury 1/Bed Art Deco Apartment,9977029,Madi,,Sydney,-33.8762158,151.2194878,Entire home/apt,169,2,47,2024-05-31,2.85,1,78,33,PID-STRA-59574
774810960458353277,Whale Beach Abode,52329590,Sharnie,,Pittwater,-33.6182597,151.3335292,Entire home/apt,899,5,7,2024-02-04,0.40,1,354,6,PID-STRA-45838
774834704871102693,Luxury 2 bedroom 2 bathroom apt,225028987,Richard,,Waverley,-33.89216,151.24476,Entire home/apt,325,5,1,2024-01-05,0.19,1,10,1,PID-STRA-45224
774856256584498730,Red Door Spa Apartment,1478595,Lynne,,Sutherland Shire,-34.08426,151.14512,Entire home/apt,202,1,34,2024-05-26,1.85,2,350,26,PID-STRA-16002
774875491663209022,Quality apartment in the Rocks,148607219,Wyndel Apartments,,Sydney,-33.861603209307646,151.20670326560668,Entire home/apt,300,19,6,2024-02-22,0.34,51,323,4,PID-STRA-45536
774885146387045632,Room 2 Queen bed in 18m2 room,495941144,Xin,,The Hills Shire,-33.72053547552335,150.97090313564584,Private room,66,1,36,2024-05-03,2.17,3,363,23,PID-STRA-47328
774885157089440830,Room 1 Queen bed in 18m2 room,495941144,Xin,,The Hills Shire,-33.72046917642296,150.9708096685557,Private room,65,1,45,2024-05-24,2.63,3,166,25,PID-STRA-47328
774895323479884559,Roosevelt - Potts Point,346218508,Johannes,,Sydney,-33.8735637,151.2254077,Entire home/apt,186,2,52,2024-06-09,2.87,9,147,26,PID-STRA-45435
774908131713042784,Unbeatable long stay rates - spacious 2 bed,17484457,Jason,,Sydney,-33.886535853688905,151.19807152154982,Entire home/apt,324,1,39,2024-05-05,2.60,1,195,24,PID-STRA-48003
774910396580137449,Hornsby Furnished Apartments - Long Term 1 Bedroom,441235209,Elan,,Hornsby,-33.69913,151.10317,Entire home/apt,140,28,1,2023-02-04,0.06,36,212,0,PID-STRA-44538
774941789847594936,Sunny Freshie/Manly Apartment,10572531,Morgan,,Warringah,-33.7789048,151.2760542,Entire home/apt,350,12,1,2024-01-07,0.19,1,364,1,PID-STRA-45662
774952730515053341,Nordic style meets the beach,7101964,Thomas,,Randwick,-33.92241,151.25698,Entire home/apt,251,30,26,2024-04-01,1.48,1,135,11,PID-STRA-45453
774964834000144683,Stylish north bondi apartment,14315463,Louise,,Waverley,-33.87934,151.27158,Private room,100,3,0,,,1,20,0,PID-STRA-45569
774964992457390436,Ocean front 2 bedroom apt in iconic Ben Buckler,4995856,Jessica,,Waverley,-33.89184364594099,151.2854165956378,Entire home/apt,640,4,2,2024-01-05,0.36,1,137,2,PID-STRA-46244
774988303541548221,Designer apartment in heart of Potts Point,4212735,Pui-Yu,,Sydney,-33.87038,151.22498,Entire home/apt,379,3,3,2023-04-30,0.17,1,88,0,PID-STRA-45475
775032316233448670,Cosy Stays @Gladesville Sleeps 4 - Parking- Modern,258055539,Alexi Stays,,Ryde,-33.83062,151.12656,Entire home/apt,142,3,31,2024-06-02,1.73,42,82,13,PID-STRA-45207
775037834830194071,Coogee Castaway,258113303,Ruby,,Randwick,-33.93061,151.25885,Entire home/apt,1499,90,1,2023-02-25,0.06,1,364,0,PID-STRA-45471
775042988478377704,Paddington Dream - Modern light filled Urban Oasis,6746746,Sleep & Co,,Woollahra,-33.88547,151.23262,Entire home/apt,329,7,26,2024-05-23,1.47,19,209,17,PID-STRA-53858
775049260927046452,New beautiful townhouse in Burwood,100398543,Fiona,,Burwood,-33.88388,151.10451,Entire home/apt,316,5,41,2024-06-06,2.33,3,136,31,PID-STRA-45303
775054031914051575,New stylish townhouse in Burwood,100398543,Fiona,,Burwood,-33.88343597145047,151.10263847600777,Entire home/apt,375,5,40,2024-05-25,2.29,3,184,31,PID-STRA-45303
775055103994931194,Private room in Cabramatta,253629094,Steven,,Fairfield,-33.89952,150.92281,Private room,75,1,72,2024-05-06,3.94,2,26,45,PID-STRA-45611
775090036522627398,Kaban Power(K72) Private room with shared bathroom,379776076,Dinesh,,Blacktown,-33.76503966955532,150.8744425909824,Private room,65,1,19,2023-09-14,1.06,16,347,2,PID-STRA-44162
775134653258570516,Wonderful Winter Stay in Sydney for large groups,105616362,Shaden,,Hurstville,-33.97055118410605,151.0673497413221,Entire home/apt,900,2,34,2024-05-26,2.94,5,304,34,PID-STRA-46505
775295322947140121,"Huge, light-filled with ocean views & parking",31569577,Hiram,,Waverley,-33.8921132,151.2609306,Entire home/apt,280,4,31,2024-05-03,1.74,3,134,25,PID-STRA-46433
775461191828839349,Stylish 1-bed in Erskineville,6012826,Francesco,,Sydney,-33.90459,151.18746,Entire home/apt,179,2,4,2024-01-17,0.63,1,42,4,PID-STRA-18488
775621639854292518,Family house perfectly located,23839989,Carlos,,Leichhardt,-33.88419,151.14568,Entire home/apt,550,90,0,,,1,364,0,PID-STRA-45554
775626029188406922,City Loft,1224276,Lucy,,Sydney,-33.89845,151.20992,Private room,150,4,20,2024-05-15,1.15,2,339,10,PID-STRA-45284
775630378246621058,Across the road from Bondi Beach,22625665,Laura,,Waverley,-33.88776001507557,151.27764573771017,Entire home/apt,,3,3,2024-01-06,0.18,1,0,1,PID-STRA-47419
775648894382182180,1BR unit in the heart of Manly,477814690,James,,Manly,-33.79532,151.2857,Entire home/apt,184,2,34,2024-06-05,1.98,19,336,25,PID-STRA-45835
775688244193298938,Montauk by Palm Beach Holiday Rentals,23717928,Palm Beach Holiday Rentals,,Pittwater,-33.6010863,151.3191756,Entire home/apt,1232,90,0,,,87,259,0,PID-STRA-36766
775781152137066823,Luxury Waterside Home,18219887,Rebecca,,City Of Kogarah,-33.99201499999999,151.0973379,Entire home/apt,1279,2,23,2024-04-29,1.32,2,273,10,PID-STRA-45600
775806246053412393,"Tranquil 3 Bedroom, 2.5 Bathroom, Parking & Garden",44543122,Tammy,,Randwick,-33.90761538209558,151.25466107255565,Entire home/apt,500,7,1,2024-01-04,0.19,1,32,1,PID-STRA-55887
775815334042980995,Central CBD Comfy Studio,24048741,Tommy,,Sydney,-33.86782715858923,151.2049305916001,Entire home/apt,229,2,17,2024-06-09,3.17,15,97,17,PID-STRA-55707
775843628353282110,"Elegant, Central, Quiet City Oasis",49788675,Sandra,,Sydney,-33.888904554255454,151.20854569311524,Entire home/apt,218,8,12,2024-05-30,0.67,1,70,10,PID-STRA-45602
775876491191492760,Comfy Beach Unit Cronulla,66552757,Sadri,,Sutherland Shire,-34.04757007578591,151.1540651207344,Entire home/apt,130,1,33,2024-06-10,2.23,1,71,25,PID-STRA-47325
776039986465701381,Boutique 2-Bed with Stunning Sydney Harbour Views,279001183,MadeComfy,,North Sydney,-33.849990876219444,151.2156711098171,Entire home/apt,368,3,34,2024-06-06,2.00,217,296,21,PID-STRA-45614
776089438534511721,Modern 2-Bed Unit in the Heart of Bondi,279001183,MadeComfy,,Waverley,-33.89108049934342,151.27290834152555,Entire home/apt,257,3,16,2023-08-06,0.89,217,38,1,PID-STRA-42201
776124646217813928,Cosy 1-Bed near Manly Dam and Shops,279001183,MadeComfy,,Warringah,-33.7792,151.25939,Entire home/apt,186,3,15,2024-01-01,0.87,217,340,7,PID-STRA-45616
776124945562720778,"Luxury Vaucluse home 10 min to CBD, walk to beach",3570687,Trish,,Woollahra,-33.860155384831124,151.27626347623786,Entire home/apt,843,5,11,2024-05-27,1.88,1,270,11,PID-STRA-59689
776214462623485602,Sunset Room -2B2B1P central spot,490503602,Zac,,Auburn,-33.82844,151.07838,Entire home/apt,191,3,8,2024-04-22,0.45,1,91,6,PID-STRA-45891
776241207703241554,1-bedroom apartment with lots of natural light,1554707,Adam,,Manly,-33.795016,151.2848545,Entire home/apt,350,2,13,2024-05-26,0.73,1,40,4,Exempt
776285990921810810,Family Friendly Beach House!,14530808,Claudia,,Warringah,-33.76511,151.29491,Entire home/apt,500,5,2,2024-04-02,0.14,1,8,1,PID-STRA-46018
